DEPT,SON_TGSAR,id,uwi
2678.5,76.44346677792309,5,42371365270000
2693.5,76.62717601844827,5,42371365270000
2708.5,76.34282142595453,5,42371365270000
2723.5,75.41388030927492,5,42371365270000
2738.5,74.66756398977846,5,42371365270000
2753.5,75.36396761402048,5,42371365270000
2768.5,74.36067060665162,5,42371365270000
2783.5,74.63939813054054,5,42371365270000
2798.5,73.14920916614346,5,42371365270000
2813.5,72.15682912190728,5,42371365270000
2828.5,73.20766657738494,5,42371365270000
2843.5,75.79041534963318,5,42371365270000
2858.5,74.98704168255684,5,42371365270000
2873.5,74.53316959466365,5,42371365270000
2888.5,74.33098181247598,5,42371365270000
2903.5,70.76097161864966,5,42371365270000
2918.5,73.07318706575006,5,42371365270000
2933.5,74.38041506713336,5,42371365270000
2948.5,74.80413487470874,5,42371365270000
2963.5,74.30361816007505,5,42371365270000
2978.5,74.4916089857019,5,42371365270000
2993.5,73.99080944189508,5,42371365270000
3008.5,72.1226716223803,5,42371365270000
3023.5,70.95563312049002,5,42371365270000
3038.5,71.02811713005886,5,42371365270000
3053.5,71.20882899626324,5,42371365270000
3068.5,75.1119220367063,5,42371365270000
3083.5,77.22573823079784,5,42371365270000
3098.5,76.59962887791961,5,42371365270000
3113.5,77.82111066609365,5,42371365270000
3128.5,77.50542134783697,5,42371365270000
3143.5,77.77931550666062,5,42371365270000
3158.5,78.05226141262521,5,42371365270000
3173.5,78.33910121118409,5,42371365270000
3188.5,77.68763797203157,5,42371365270000
3203.5,75.9449619131355,5,42371365270000
3218.5,76.75515616617263,5,42371365270000
3233.5,75.37672208256714,5,42371365270000
3248.5,73.45478648398742,5,42371365270000
3263.5,74.23681081314,5,42371365270000
3278.5,73.36396801494855,5,42371365270000
3293.5,73.58509916117089,5,42371365270000
3308.5,73.85691379272977,5,42371365270000
3323.5,72.99587310381824,5,42371365270000
3338.5,73.78004634926619,5,42371365270000
3353.5,71.06912059635904,5,42371365270000
3368.5,73.91242140617376,5,42371365270000
3383.5,72.84252043748853,5,42371365270000
3398.5,69.70668907628442,5,42371365270000
3413.5,68.84196007850295,5,42371365270000
3428.5,71.07255687530645,5,42371365270000
3443.5,70.12535522111524,5,42371365270000
3458.5,69.21721594233755,5,42371365270000
3473.5,66.43505342423215,5,42371365270000
3488.5,68.77466504844494,5,42371365270000
3503.5,69.65081247543286,5,42371365270000
3518.5,65.5383959685613,5,42371365270000
3533.5,61.078549022132755,5,42371365270000
3548.5,64.84359299656387,5,42371365270000
3563.5,72.5112241123732,5,42371365270000
3578.5,77.74277218760598,5,42371365270000
3593.5,78.01292571097696,5,42371365270000
3608.5,78.83304029950095,5,42371365270000
3623.5,78.63858498568415,5,42371365270000
3638.5,76.9791960237481,5,42371365270000
3653.5,77.58792352379706,5,42371365270000
3668.5,78.19018139421756,5,42371365270000
3683.5,76.48244925432367,5,42371365270000
3698.5,75.64516645678833,5,42371365270000
3713.5,75.32370442895673,5,42371365270000
3728.5,73.94251756268318,5,42371365270000
3743.5,74.24007230747918,5,42371365270000
3758.5,74.692383164453,5,42371365270000
3773.5,74.79607754090053,5,42371365270000
3788.5,75.62066011753593,5,42371365270000
3803.5,75.48732684072056,5,42371365270000
3818.5,75.88180090023332,5,42371365270000
3833.5,75.13355218154447,5,42371365270000
3848.5,73.91809937238709,5,42371365270000
3863.5,72.71022311298283,5,42371365270000
3878.5,72.37168006343825,5,42371365270000
3893.5,70.61813129832409,5,42371365270000
3908.5,74.7662805300155,5,42371365270000
3923.5,74.3379359696265,5,42371365270000
3938.5,73.21813380568106,5,42371365270000
3953.5,73.06695234403091,5,42371365270000
3968.5,73.36801136733281,5,42371365270000
3983.5,73.67247684808791,5,42371365270000
3998.5,71.34725211738767,5,42371365270000
4013.5,72.63521374040567,5,42371365270000
4028.5,72.57617413504887,5,42371365270000
4043.5,72.39392907816126,5,42371365270000
4058.5,72.22990547067705,5,42371365270000
4073.5,71.50896847024745,5,42371365270000
4088.5,72.43203647138576,5,42371365270000
4103.5,72.59844102773776,5,42371365270000
4118.5,73.40415739208646,5,42371365270000
4133.5,72.55680491872262,5,42371365270000
4148.5,73.05082398849763,5,42371365270000
4163.5,72.85162455345498,5,42371365270000
4178.5,73.72855024619342,5,42371365270000
4193.5,66.73757708397505,5,42371365270000
4208.5,71.78244392230536,5,42371365270000
4223.5,71.67978530038067,5,42371365270000
4238.5,72.57993939576306,5,42371365270000
4253.5,72.23055747306564,5,42371365270000
4268.5,74.06417397015595,5,42371365270000
4283.5,74.83258879356016,5,42371365270000
4298.5,75.10374850836357,5,42371365270000
4313.5,74.67504482902123,5,42371365270000
4328.5,73.08662020910087,5,42371365270000
4343.5,72.24414850977263,5,42371365270000
4358.5,71.88865984015862,5,42371365270000
4373.5,72.35942318932842,5,42371365270000
4388.5,73.48107078511556,5,42371365270000
4403.5,73.66187585660376,5,42371365270000
4418.5,72.36010624104568,5,42371365270000
4433.5,72.5180508330157,5,42371365270000
4448.5,72.79713242850003,5,42371365270000
4463.5,71.51277447896769,5,42371365270000
4478.5,69.3413085754901,5,42371365270000
4493.5,70.11327017302162,5,42371365270000
4508.5,68.80563493810575,5,42371365270000
4523.5,70.07447348122984,5,42371365270000
4538.5,69.54246133433438,5,42371365270000
4553.5,69.83407081913444,5,42371365270000
4568.5,70.1169178960331,5,42371365270000
4583.5,63.344378310976026,5,42371365270000
4598.5,67.78422369780196,5,42371365270000
4613.5,69.07956853625149,5,42371365270000
4628.5,70.2742706306213,5,42371365270000
4643.5,68.82460384244736,5,42371365270000
4658.5,69.09968102345712,5,42371365270000
4673.5,71.46647375469288,5,42371365270000
4688.5,70.18583655432474,5,42371365270000
4703.5,71.44005151458553,5,42371365270000
4718.5,69.72392977493706,5,42371365270000
4733.5,69.00121840354379,5,42371365270000
4748.5,69.4119407953819,5,42371365270000
4763.5,69.42219743340911,5,42371365270000
4778.5,70.4525823731646,5,42371365270000
4793.5,70.61891007585182,5,42371365270000
4808.5,69.97564239532866,5,42371365270000
4823.5,70.77527226150056,5,42371365270000
4838.5,71.03490509926063,5,42371365270000
4853.5,70.45030578618397,5,42371365270000
4868.5,69.81223139897851,5,42371365270000
4883.5,69.80972409758265,5,42371365270000
4898.5,69.16657456613679,5,42371365270000
4913.5,70.20285232935929,5,42371365270000
4928.5,71.83593311812957,5,42371365270000
4943.5,70.1548201900951,5,42371365270000
4958.5,70.23847019475137,5,42371365270000
4973.5,69.62026337337245,5,42371365270000
4988.5,69.05534425874977,5,42371365270000
5003.5,69.4939562741625,5,42371365270000
5018.5,69.53887069258265,5,42371365270000
5033.5,70.05027344431758,5,42371365270000
5048.5,70.55791775648372,5,42371365270000
5063.5,69.6216924185475,5,42371365270000
5078.5,70.99817432987791,5,42371365270000
5093.5,71.64670677734279,5,42371365270000
5108.5,72.35368229282729,5,42371365270000
5123.5,73.10382758069318,5,42371365270000
5138.5,72.45130647684663,5,42371365270000
5153.5,72.80622230515513,5,42371365270000
5168.5,71.50458359412768,5,42371365270000
5183.5,70.92822759385429,5,42371365270000
5198.5,71.65506776674964,5,42371365270000
5213.5,71.8186133229844,5,42371365270000
5228.5,71.81659956301594,5,42371365270000
5243.5,71.7659204840815,5,42371365270000
5258.5,73.08258822545875,5,42371365270000
5273.5,71.95376759690025,5,42371365270000
5288.5,71.32983317471363,5,42371365270000
5303.5,72.91879668061493,5,42371365270000
5318.5,73.02315351550364,5,42371365270000
5333.5,71.24104900820714,5,42371365270000
5348.5,70.63501501497517,5,42371365270000
5363.5,70.38415489520831,5,42371365270000
5378.5,70.18831538413558,5,42371365270000
5393.5,70.36344122889082,5,42371365270000
5408.5,70.56472691188821,5,42371365270000
5423.5,70.74389028201934,5,42371365270000
5438.5,70.45798396961962,5,42371365270000
5453.5,70.3122127161134,5,42371365270000
5468.5,70.19571068859005,5,42371365270000
5483.5,70.1619132676086,5,42371365270000
5498.5,70.72532738727375,5,42371365270000
5513.5,70.93731018204322,5,42371365270000
5528.5,74.21461498864672,5,42371365270000
5543.5,73.65376365028567,5,42371365270000
5558.5,74.17445749527316,5,42371365270000
5573.5,73.90060883133792,5,42371365270000
5588.5,72.78396093312841,5,42371365270000
5603.5,71.81398413571935,5,42371365270000
5618.5,72.75427172989538,5,42371365270000
5633.5,73.30464945166796,5,42371365270000
5648.5,73.71061342875197,5,42371365270000
5663.5,73.09280938663724,5,42371365270000
5678.5,72.83902224685212,5,42371365270000
5693.5,71.81525284980881,5,42371365270000
5708.5,73.3703550586506,5,42371365270000
5723.5,74.19995764271398,5,42371365270000
5738.5,70.36272874817188,5,42371365270000
5753.5,69.85123416596672,5,42371365270000
5768.5,70.94511141938894,5,42371365270000
5783.5,71.78905444905598,5,42371365270000
5798.5,73.17528097764995,5,42371365270000
5813.5,72.60511966201774,5,42371365270000
5828.5,72.6653399692799,5,42371365270000
5843.5,73.33592709941342,5,42371365270000
5858.5,74.17546961072755,5,42371365270000
5873.5,72.89862919854923,5,42371365270000
5888.5,72.42477690010377,5,42371365270000
5903.5,72.72326420259675,5,42371365270000
5918.5,73.29566231342173,5,42371365270000
5933.5,73.34045299683977,5,42371365270000
5948.5,72.9974302098618,5,42371365270000
5963.5,74.16484468914253,5,42371365270000
5978.5,73.70328356601158,5,42371365270000
5993.5,72.85618129542631,5,42371365270000
6008.5,73.83900831552778,5,42371365270000
6023.5,72.25089597810515,5,42371365270000
6038.5,71.03814276571114,5,42371365270000
6053.5,72.7500539132372,5,42371365270000
6068.5,72.49309616643808,5,42371365270000
6083.5,72.13246198579317,5,42371365270000
6098.5,72.28639777623933,5,42371365270000
6113.5,69.82198643894257,5,42371365270000
6128.5,71.66176998745823,5,42371365270000
6143.5,71.92199532145901,5,42371365270000
6158.5,69.47081472497669,5,42371365270000
6173.5,70.77553748204458,5,42371365270000
6188.5,72.8381022654228,5,42371365270000
6203.5,70.38117675891957,5,42371365270000
6218.5,69.80071614807287,5,42371365270000
6233.5,70.25517766612973,5,42371365270000
6248.5,70.03592908633019,5,42371365270000
6263.5,71.84912714128042,5,42371365270000
6278.5,71.19205079595089,5,42371365270000
6293.5,70.39708323566457,5,42371365270000
6308.5,70.78314892490278,5,42371365270000
6323.5,69.16419645828667,5,42371365270000
6338.5,71.08598960106062,5,42371365270000
6353.5,69.58607405587156,5,42371365270000
6368.5,70.30153380068825,5,42371365270000
6383.5,70.09555017173022,5,42371365270000
6398.5,74.02896510803578,5,42371365270000
6413.5,70.16024916967552,5,42371365270000
6428.5,69.99173608931733,5,42371365270000
6443.5,69.35554806423255,5,42371365270000
6458.5,68.91945352151394,5,42371365270000
6473.5,70.34200546445389,5,42371365270000
6488.5,73.06731160482477,5,42371365270000
6503.5,71.29657243545073,5,42371365270000
6518.5,68.97104720885436,5,42371365270000
6533.5,67.77854737592021,5,42371365270000
6548.5,68.81992445947101,5,42371365270000
6563.5,66.81421560350746,5,42371365270000
6578.5,66.46951535882413,5,42371365270000
-3681.5,58.752401333452504,13,42371028120000
-3666.5,58.42945830729276,13,42371028120000
-3651.5,58.39474000000002,13,42371028120000
-3636.5,58.39474000000002,13,42371028120000
-3621.5,58.39474000000002,13,42371028120000
-3606.5,58.39474000000002,13,42371028120000
-3591.5,58.39474000000002,13,42371028120000
-3576.5,58.39474000000002,13,42371028120000
-3561.5,58.39474000000002,13,42371028120000
-3546.5,58.39474000000002,13,42371028120000
-3531.5,58.39474000000002,13,42371028120000
-3516.5,58.39474000000002,13,42371028120000
-3501.5,58.39474000000002,13,42371028120000
-3486.5,58.39474000000002,13,42371028120000
-3471.5,58.39474000000002,13,42371028120000
-3456.5,58.39474000000002,13,42371028120000
-3441.5,58.39474000000002,13,42371028120000
-3426.5,58.39474000000002,13,42371028120000
-3411.5,58.39474000000002,13,42371028120000
-3396.5,58.39474000000002,13,42371028120000
-3381.5,58.39474000000002,13,42371028120000
-3366.5,58.39474000000002,13,42371028120000
-3351.5,58.39474000000002,13,42371028120000
-3336.5,58.39474000000002,13,42371028120000
-3321.5,58.39474000000002,13,42371028120000
-3306.5,58.39474000000002,13,42371028120000
-3291.5,58.39474000000002,13,42371028120000
-3276.5,58.39474000000002,13,42371028120000
-3261.5,58.39474000000002,13,42371028120000
-3246.5,58.39474000000002,13,42371028120000
-3231.5,58.39474000000002,13,42371028120000
-3216.5,58.39474000000002,13,42371028120000
-3201.5,58.39474000000002,13,42371028120000
-3186.5,58.39474000000002,13,42371028120000
-3171.5,58.39474000000002,13,42371028120000
-3156.5,58.39474000000002,13,42371028120000
-3141.5,58.39474000000002,13,42371028120000
-3126.5,57.974327749472835,13,42371028120000
-3111.5,57.16310913476365,13,42371028120000
-3096.5,57.139280000000014,13,42371028120000
-3081.5,57.139280000000014,13,42371028120000
-3066.5,57.139280000000014,13,42371028120000
-3051.5,57.139280000000014,13,42371028120000
-3036.5,57.139280000000014,13,42371028120000
-3021.5,57.139280000000014,13,42371028120000
-3006.5,57.139280000000014,13,42371028120000
-2991.5,57.139280000000014,13,42371028120000
-2976.5,57.139280000000014,13,42371028120000
-2961.5,57.13242514160279,13,42371028120000
-2946.5,56.391138429825794,13,42371028120000
-2931.5,55.76932000000001,13,42371028120000
-2916.5,55.76932000000001,13,42371028120000
-2901.5,55.76932000000001,13,42371028120000
-2886.5,55.76932000000001,13,42371028120000
-2871.5,55.76932000000001,13,42371028120000
-2856.5,55.76932000000001,13,42371028120000
-2841.5,55.76932000000001,13,42371028120000
-2826.5,55.76932000000001,13,42371028120000
-2811.5,55.76932000000001,13,42371028120000
-2796.5,55.60916956147269,13,42371028120000
-2781.5,54.7446949151283,13,42371028120000
-2766.5,54.64083,13,42371028120000
-2751.5,54.64083,13,42371028120000
-2736.5,54.64083,13,42371028120000
-2721.5,54.64083,13,42371028120000
-2706.5,54.64083,13,42371028120000
-2691.5,54.64083,13,42371028120000
-2676.5,54.178210658867016,13,42371028120000
-2661.5,53.68855130541874,13,42371028120000
-2646.5,53.68620000000002,13,42371028120000
-2631.5,53.68620000000002,13,42371028120000
-2616.5,53.68620000000002,13,42371028120000
-2601.5,53.68620000000002,13,42371028120000
-2586.5,53.68620000000002,13,42371028120000
-2571.5,52.71541323284835,13,42371028120000
-2556.5,51.558111847200976,13,42371028120000
-2541.5,51.547410000000035,13,42371028120000
-2526.5,51.547410000000035,13,42371028120000
-2511.5,51.547410000000035,13,42371028120000
-2496.5,51.54074873446055,13,42371028120000
-2481.5,54.9295681243194,13,42371028120000
-2466.5,59.862551097275315,13,42371028120000
-2451.5,60.366048683002596,13,42371028120000
-2436.5,60.533030159655205,13,42371028120000
-2421.5,60.693400903185406,13,42371028120000
-2406.5,61.47387953559548,13,42371028120000
-2391.5,60.8927983655535,13,42371028120000
-2376.5,60.2750698649818,13,42371028120000
-2361.5,60.06041108905733,13,42371028120000
-2346.5,60.302101226867016,13,42371028120000
-2331.5,60.7527069909038,13,42371028120000
-2316.5,59.760737609460975,13,42371028120000
-2301.5,60.30233589621159,13,42371028120000
-2286.5,60.268105368912515,13,42371028120000
-2271.5,60.204405064595186,13,42371028120000
-2256.5,59.26317361826907,13,42371028120000
-2241.5,58.693130433022446,13,42371028120000
-2226.5,60.0333381087151,13,42371028120000
-2211.5,61.020858417655035,13,42371028120000
-2196.5,61.08392627903386,13,42371028120000
-2181.5,61.293591007557815,13,42371028120000
-2166.5,61.38699087686331,13,42371028120000
-2151.5,62.36534250984154,13,42371028120000
-2136.5,61.85852428652137,13,42371028120000
-2121.5,61.74426454692897,13,42371028120000
-2106.5,61.664601722764786,13,42371028120000
-2091.5,61.701890924098706,13,42371028120000
-2076.5,61.5899960171714,13,42371028120000
-2061.5,61.3192511541231,13,42371028120000
-2046.5,61.44551416856258,13,42371028120000
-2031.5,61.521956021321486,13,42371028120000
-2016.5,63.246202595209084,13,42371028120000
-2001.5,65.17195230944004,13,42371028120000
-1986.5,63.19871300940539,13,42371028120000
-1971.5,63.959245483509214,13,42371028120000
-1956.5,61.73081215957589,13,42371028120000
-1941.5,61.7190165350208,13,42371028120000
-1926.5,62.08097260505814,13,42371028120000
-1911.5,62.567124080143564,13,42371028120000
-1896.5,63.61909156146435,13,42371028120000
-1881.5,62.10376733740302,13,42371028120000
-1866.5,61.75937939300289,13,42371028120000
-1851.5,61.575282497901696,13,42371028120000
-1836.5,61.59328057308016,13,42371028120000
-1821.5,61.63534031420177,13,42371028120000
-1806.5,61.705043062874694,13,42371028120000
-1791.5,62.12150382080175,13,42371028120000
-1776.5,63.45855962268136,13,42371028120000
-1761.5,62.36559627858205,13,42371028120000
-1746.5,61.23829064648975,13,42371028120000
-1731.5,61.01780179386748,13,42371028120000
-1716.5,60.797721836781626,13,42371028120000
-1701.5,60.90090912678038,13,42371028120000
-1686.5,61.107660453459474,13,42371028120000
-1671.5,61.0233892405347,13,42371028120000
-1656.5,61.17588166939249,13,42371028120000
-1641.5,61.152454841139395,13,42371028120000
-1626.5,60.94580492502468,13,42371028120000
-1611.5,60.9583568380384,13,42371028120000
-1596.5,61.16174568423049,13,42371028120000
-1581.5,61.28170722289471,13,42371028120000
-1566.5,60.821359863568695,13,42371028120000
-1551.5,61.21872664536514,13,42371028120000
-1536.5,60.915755248366054,13,42371028120000
-1521.5,60.69276291697433,13,42371028120000
-1506.5,60.94080321785534,13,42371028120000
-1491.5,60.981042342212874,13,42371028120000
-1476.5,61.03358885429888,13,42371028120000
-1461.5,61.42479360615664,13,42371028120000
-1446.5,61.240069726931644,13,42371028120000
-1431.5,60.91928418420815,13,42371028120000
-1416.5,60.96508285012082,13,42371028120000
-1401.5,61.14804232292106,13,42371028120000
-1386.5,60.780411961799814,13,42371028120000
-1371.5,60.38873036334027,13,42371028120000
-1356.5,60.35027887439704,13,42371028120000
-1341.5,60.46601201982395,13,42371028120000
-1326.5,60.72854945960084,13,42371028120000
-1311.5,60.64365628606039,13,42371028120000
-1296.5,60.59167054348963,13,42371028120000
-1281.5,60.43459860932469,13,42371028120000
-1266.5,60.39999657624564,13,42371028120000
-1251.5,60.537787363634465,13,42371028120000
-1236.5,60.4305111478123,13,42371028120000
-1221.5,60.20172793781087,13,42371028120000
-1206.5,60.02913985422411,13,42371028120000
-1191.5,60.06663968848182,13,42371028120000
-1176.5,59.93991203454696,13,42371028120000
-1161.5,60.09132575783087,13,42371028120000
-1146.5,60.12256564523994,13,42371028120000
-1131.5,60.239959474703134,13,42371028120000
-1116.5,60.10208457951318,13,42371028120000
-1101.5,60.023198796263785,13,42371028120000
-1086.5,60.09796012068284,13,42371028120000
-1071.5,60.085994498378334,13,42371028120000
-1056.5,60.130108326287974,13,42371028120000
-1041.5,60.419506384348814,13,42371028120000
-1026.5,59.953365461570606,13,42371028120000
-1011.5,60.060558424815085,13,42371028120000
-996.5,60.280917273742695,13,42371028120000
-981.5,60.059151874276665,13,42371028120000
-966.5,59.942945804632224,13,42371028120000
-951.5,59.963358206867035,13,42371028120000
-936.5,59.90201939122686,13,42371028120000
-921.5,59.912106345382284,13,42371028120000
-906.5,59.943738654996324,13,42371028120000
-891.5,60.149998899952784,13,42371028120000
-876.5,60.5340494747133,13,42371028120000
-861.5,60.799225013066085,13,42371028120000
-846.5,60.949605376969615,13,42371028120000
-831.5,60.82643554399124,13,42371028120000
-816.5,61.081272235756295,13,42371028120000
-801.5,60.51171971295907,13,42371028120000
-786.5,60.52195373476846,13,42371028120000
-771.5,61.01354394851096,13,42371028120000
-756.5,60.514583913341575,13,42371028120000
-741.5,60.17838948828063,13,42371028120000
-726.5,60.080667273557715,13,42371028120000
-711.5,60.398468709062676,13,42371028120000
-696.5,60.741267660799124,13,42371028120000
-681.5,60.48686972714416,13,42371028120000
-666.5,61.30624330104702,13,42371028120000
-651.5,62.8872447558219,13,42371028120000
-636.5,62.43425606690463,13,42371028120000
-621.5,61.45749207411603,13,42371028120000
-606.5,61.57947762333964,13,42371028120000
-591.5,62.4848869207938,13,42371028120000
-576.5,60.840241469804006,13,42371028120000
-561.5,60.3017974976054,13,42371028120000
-546.5,60.65166945719728,13,42371028120000
-531.5,60.65968862932961,13,42371028120000
-516.5,62.08735477895276,13,42371028120000
-501.5,62.312243022586294,13,42371028120000
-486.5,61.31177723699963,13,42371028120000
-471.5,60.88159301127418,13,42371028120000
-456.5,61.658828517118295,13,42371028120000
-441.5,61.00941661575171,13,42371028120000
-426.5,60.56608343704628,13,42371028120000
-411.5,60.689733207838145,13,42371028120000
-396.5,60.72181165880325,13,42371028120000
-381.5,60.8494431001879,13,42371028120000
-366.5,61.008005550510866,13,42371028120000
-351.5,59.985499324455425,13,42371028120000
-336.5,59.7890163566565,13,42371028120000
-321.5,59.813343046278824,13,42371028120000
-306.5,60.18008251263264,13,42371028120000
-291.5,60.18570232498232,13,42371028120000
-276.5,60.065085681499276,13,42371028120000
-261.5,59.947760757209515,13,42371028120000
-246.5,60.40320506485462,13,42371028120000
-231.5,60.30718876818536,13,42371028120000
-216.5,60.702307108656704,13,42371028120000
-201.5,61.074186770764896,13,42371028120000
-186.5,60.583661140235535,13,42371028120000
-171.5,60.220667736085716,13,42371028120000
-156.5,60.11694721508232,13,42371028120000
-141.5,60.32996703599099,13,42371028120000
-126.5,60.447167599308294,13,42371028120000
-111.5,60.765448588898494,13,42371028120000
-96.5,60.658873942599364,13,42371028120000
-81.5,60.95133376116197,13,42371028120000
-66.5,61.42464034649574,13,42371028120000
-51.5,61.58793965119358,13,42371028120000
-36.5,62.21631772770149,13,42371028120000
-21.5,62.33234658489612,13,42371028120000
-6.5,62.89372686033337,13,42371028120000
8.5,62.81460828573987,13,42371028120000
23.5,62.481820538696354,13,42371028120000
38.5,62.19567341776151,13,42371028120000
53.5,61.57271473618229,13,42371028120000
68.5,61.724013686522696,13,42371028120000
83.5,61.60815156964521,13,42371028120000
98.5,60.74354689485817,13,42371028120000
113.5,60.25412755210741,13,42371028120000
128.5,60.10920453240581,13,42371028120000
143.5,59.51771986982113,13,42371028120000
158.5,59.23422193879471,13,42371028120000
173.5,59.29231433379336,13,42371028120000
188.5,60.12922749099568,13,42371028120000
203.5,60.36158960346017,13,42371028120000
218.5,60.3061003475155,13,42371028120000
233.5,60.692495200877495,13,42371028120000
248.5,60.12890648266411,13,42371028120000
263.5,58.77334079748875,13,42371028120000
278.5,58.78836924599041,13,42371028120000
293.5,58.28215327597127,13,42371028120000
308.5,58.55907553444891,13,42371028120000
323.5,58.74100315495642,13,42371028120000
338.5,58.680579877422716,13,42371028120000
353.5,58.43891707041236,13,42371028120000
368.5,58.13100082493604,13,42371028120000
383.5,57.834608995088296,13,42371028120000
398.5,57.69850388224023,13,42371028120000
413.5,57.711878444754014,13,42371028120000
428.5,57.224211966235316,13,42371028120000
443.5,57.24846552695084,13,42371028120000
458.5,57.28477889601228,13,42371028120000
473.5,57.40237748115764,13,42371028120000
488.5,57.32583340995247,13,42371028120000
503.5,56.781051425033674,13,42371028120000
518.5,56.84839784373174,13,42371028120000
533.5,56.52466873324725,13,42371028120000
548.5,56.545489148669645,13,42371028120000
563.5,56.57685482305504,13,42371028120000
578.5,56.800265889338725,13,42371028120000
593.5,56.200332391966526,13,42371028120000
608.5,55.938382500325496,13,42371028120000
623.5,55.607533021473714,13,42371028120000
638.5,55.30400886471863,13,42371028120000
653.5,55.306050136033136,13,42371028120000
668.5,55.351783519434505,13,42371028120000
683.5,55.33678706772426,13,42371028120000
698.5,55.368051735815506,13,42371028120000
713.5,55.201259434485095,13,42371028120000
728.5,55.77965112714893,13,42371028120000
743.5,55.45111994374112,13,42371028120000
758.5,55.58650914637943,13,42371028120000
773.5,55.35753239585692,13,42371028120000
788.5,55.20409514874239,13,42371028120000
803.5,55.15266958153299,13,42371028120000
818.5,55.379921429204735,13,42371028120000
833.5,55.229072411322,13,42371028120000
848.5,55.154088758619544,13,42371028120000
863.5,55.627683656904836,13,42371028120000
878.5,55.407833494980174,13,42371028120000
893.5,55.26214779272907,13,42371028120000
908.5,56.139938057789884,13,42371028120000
923.5,56.94106239684066,13,42371028120000
938.5,55.858965528050106,13,42371028120000
953.5,55.70169694576763,13,42371028120000
968.5,55.562001959766945,13,42371028120000
983.5,56.07398213553256,13,42371028120000
998.5,55.55111370093126,13,42371028120000
1013.5,55.749967164496304,13,42371028120000
